case_id,customer_id,officer_id,step_name,action,timestamp,loan_amount_sanctioned,collateral_value,collateral_type,product_type,customer_segment,credit_score_bureau,emi_to_income_ratio,customer_age,employment_type,loan_tenor_months,ltv_ratio,mandate_status,kyc_status,sanctions_screening,risk_grade,notes
SPL-013,CUST-2413,OFF001,Credit Bureau Check,completed,2025-01-08T13:15:00,340000,450000,Property,Secured Personal Loan - Salaried,Regular,748,38,33,Salaried,60,75.6,,Verified,No,B,Credit score 748 indicates excellent creditworthiness. No adverse history noted.
SPL-013,CUST-2413,OFF001,Income and Employment Verification,completed,2025-01-08T14:30:00,340000,450000,Property,Secured Personal Loan - Salaried,Regular,748,38,33,Salaried,60,75.6,,Verified,No,B,Employment verified with employer. Stable job with monthly income 64000.
SPL-013,CUST-2413,OFF001,Collateral Valuation and Verification,completed,2025-01-08T15:50:00,340000,450000,Property,Secured Personal Loan - Salaried,Regular,748,38,33,Salaried,60,75.6,,Verified,No,B,Property valuation completed. Market value 450000. LTV ratio 75.6% acceptable.
SPL-013,CUST-2413,OFF001,Credit Risk Assessment and Scoring,completed,2025-01-09T09:25:00,340000,450000,Property,Secured Personal Loan - Salaried,Regular,748,38,33,Salaried,60,75.6,,Verified,No,B,Risk Grade B. Low-medium risk suitable for standard approval process.
SPL-013,CUST-2413,OFF001,Loan Structuring and Pricing,completed,2025-01-09T10:15:00,340000,450000,Property,Secured Personal Loan - Salaried,Regular,748,38,33,Salaried,60,75.6,,Verified,No,B,Loan terms: 60 months tenor, 11.5% interest rate, EMI 7550 per month.
SPL-013,CUST-2413,OFF001,Credit Approval (Level 1 - Branch Manager),approved,2025-01-09T11:05:00,340000,450000,Property,Secured Personal Loan - Salaried,Regular,748,38,33,Salaried,60,75.6,,Verified,No,B,Branch Manager approval granted. All conditions met. Within approval authority.
SPL-013,CUST-2413,OFF001,Legal Security Creation and Registration,completed,2025-01-10T10:20:00,340000,450000,Property,Secured Personal Loan - Salaried,Regular,748,38,33,Salaried,60,75.6,,Verified,No,B,Mortgage deed registered. Original documents deposited with bank securely.
SPL-013,CUST-2413,OFF001,EMI Mandate Setup (NACH/Standing Instruction),completed,2025-01-10T11:45:00,340000,450000,Property,Secured Personal Loan - Salaried,Regular,748,38,33,Salaried,60,75.6,Active,Verified,No,B,NACH mandate registered on salary account. Mandate 8300. Status Active.
SPL-013,CUST-2413,OFF001,Final Pre-Disbursement Quality Check,completed,2025-01-10T13:10:00,340000,450000,Property,Secured Personal Loan - Salaried,Regular,748,38,33,Salaried,60,75.6,Active,Verified,No,B,QC completed. All pre-disbursement conditions verified and met.
SPL-013,CUST-2413,OFF001,Loan Disbursement,completed,2025-01-10T14:25:00,340000,450000,Property,Secured Personal Loan - Salaried,Regular,748,38,33,Salaried,60,75.6,Active,Verified,No,B,Amount 340000 disbursed via RTGS. Customer notified of successful disbursement.
SPL-013,CUST-2413,OFF001,Post-Disbursement Documentation,completed,2025-01-10T15:40:00,340000,450000,Property,Secured Personal Loan - Salaried,Regular,748,38,33,Salaried,60,75.6,Active,Verified,No,B,Post-disbursement documents sent to customer. Loan agreement and schedules provided.
SPL-013,CUST-2413,OFF001,Post-Disbursement Quality Audit,pending,2025-01-10T17:00:00,340000,450000,Property,Secured Personal Loan - Salaried,Regular,748,38,33,Salaried,60,75.6,Active,Verified,No,B,QA to be completed. Case appears compliant but audit still pending at end of week.
SPL-014,CUST-2414,OFF004,Application Received and Registration,completed,2025-01-08T10:15:00,1950000,2400000,Property,Secured Personal Loan - Self-Employed,Regular,665,54,52,Self-Employed,72,81.3,,,,C,High value self-employed application. Credit score in high-risk range.
SPL-014,CUST-2414,OFF004,Initial Screening and Data Capture,completed,2025-01-08T10:40:00,1950000,2400000,Property,Secured Personal Loan - Self-Employed,Regular,665,54,52,Self-Employed,72,81.3,,,,C,Standard processing as per guidelines.
SPL-014,CUST-2414,OFF004,Customer KYC and AML Verification,completed,2025-01-08T11:15:00,1950000,2400000,Property,Secured Personal Loan - Self-Employed,Regular,665,54,52,Self-Employed,72,81.3,,Verified,No,C,Standard processing as per guidelines.
SPL-014,CUST-2414,OFF004,Document Collection and Verification,completed,2025-01-08T11:48:00,1950000,2400000,Property,Secured Personal Loan - Self-Employed,Regular,665,54,52,Self-Employed,72,81.3,,Verified,No,C,Standard processing as per guidelines.
SPL-014,CUST-2414,OFF004,Credit Bureau Check,completed,2025-01-08T12:22:00,1950000,2400000,Property,Secured Personal Loan - Self-Employed,Regular,665,54,52,Self-Employed,72,81.3,,Verified,No,C,DEVIATION: Score 665 requires Regional Manager. Standard processing as per guidelines.
SPL-014,CUST-2414,OFF004,Income and Employment Verification,completed,2025-01-08T13:05:00,1950000,2400000,Property,Secured Personal Loan - Self-Employed,Regular,665,54,52,Self-Employed,72,81.3,,Verified,No,C,Standard processing as per guidelines.
SPL-014,CUST-2414,OFF004,Collateral Valuation and Verification,completed,2025-01-08T13:48:00,1950000,2400000,Property,Secured Personal Loan - Self-Employed,Regular,665,54,52,Self-Employed,72,81.3,,Verified,No,C,DEVIATION: LTV 81.3% exceeds 80% needing Committee approval. Standard processing as per guidelines.
SPL-014,CUST-2414,OFF004,Credit Risk Assessment and Scoring,completed,2025-01-08T14:25:00,1950000,2400000,Property,Secured Personal Loan - Self-Employed,Regular,665,54,52,Self-Employed,72,81.3,,Verified,No,C,Standard processing as per guidelines.
SPL-014,CUST-2414,OFF004,Loan Structuring and Pricing,completed,2025-01-08T14:55:00,1950000,2400000,Property,Secured Personal Loan - Self-Employed,Regular,665,54,52,Self-Employed,72,81.3,,Verified,No,C,Standard processing as per guidelines.
SPL-014,CUST-2414,OFF004,Credit Approval (Level 1 - Branch Manager),approved,2025-01-08T15:30:00,1950000,2400000,Property,Secured Personal Loan - Self-Employed,Regular,665,54,52,Self-Employed,72,81.3,,Verified,No,C,CRITICAL: Branch Manager approved high-risk loan needing Committee per SOP 8.1. FW PATTERN: Identical notes.
SPL-014,CUST-2414,OFF004,Legal Security Creation and Registration,completed,2025-01-09T10:35:00,1950000,2400000,Property,Secured Personal Loan - Self-Employed,Regular,665,54,52,Self-Employed,72,81.3,,Verified,No,C,Standard processing as per guidelines.
SPL-014,CUST-2414,OFF004,EMI Mandate Setup (NACH/Standing Instruction),completed,2025-01-09T11:50:00,1950000,2400000,Property,Secured Personal Loan - Self-Employed,Regular,665,54,52,Self-Employed,72,81.3,Active,Verified,No,C,Standard processing as per guidelines.
SPL-014,CUST-2414,OFF004,Final Pre-Disbursement Quality Check,completed,2025-01-09T13:05:00,1950000,2400000,Property,Secured Personal Loan - Self-Employed,Regular,665,54,52,Self-Employed,72,81.3,Active,Verified,No,C,Standard processing as per guidelines.
SPL-014,CUST-2414,OFF004,Loan Disbursement,completed,2025-01-09T14:20:00,1950000,2400000,Property,Secured Personal Loan - Self-Employed,Regular,665,54,52,Self-Employed,72,81.3,Active,Verified,No,C,High risk loan disbursed without proper authority. FW pattern detected.
SPL-014,CUST-2414,OFF004,Post-Disbursement Documentation,completed,2025-01-09T15:45:00,1950000,2400000,Property,Secured Personal Loan - Self-Employed,Regular,665,54,52,Self-Employed,72,81.3,Active,Verified,No,C,Standard processing as per guidelines.
SPL-014,CUST-2414,OFF004,Post-Disbursement Quality Audit,completed,2025-01-10T13:50:00,1950000,2400000,Property,Secured Personal Loan - Self-Employed,Regular,665,54,52,Self-Employed,72,81.3,Active,Verified,No,C,"Deviations: insufficient approval, FW pattern, high-risk without oversight."
SPL-015,CUST-2415,OFF002,Application Received and Registration,completed,2025-01-08T11:20:00,725000,920000,Property,Secured Personal Loan - Salaried,Priority,760,43,38,Salaried,60,78.8,,,,A,Priority segment application with strong credit profile.
SPL-015,CUST-2415,OFF002,Initial Screening and Data Capture,completed,2025-01-08T11:55:00,725000,920000,Property,Secured Personal Loan - Salaried,Priority,760,43,38,Salaried,60,78.8,,,,A,Existing banking relationship customer.
SPL-015,CUST-2415,OFF002,Customer KYC and AML Verification,completed,2025-01-08T13:10:00,725000,920000,Property,Secured Personal Loan - Salaried,Priority,760,43,38,Salaried,60,78.8,,Verified,No,A,KYC refreshed. Priority processing.
SPL-015,CUST-2415,OFF002,Document Collection and Verification,completed,2025-01-08T14:35:00,725000,920000,Property,Secured Personal Loan - Salaried,Priority,760,43,38,Salaried,60,78.8,,Verified,No,A,Documents verified. Some waivers per priority rules.
SPL-015,CUST-2415,OFF002,Credit Bureau Check,completed,2025-01-08T15:40:00,725000,920000,Property,Secured Personal Loan - Salaried,Priority,760,43,38,Salaried,60,78.8,,Verified,No,A,Excellent score 760.
SPL-015,CUST-2415,OFF002,Income and Employment Verification,completed,2025-01-09T09:30:00,725000,920000,Property,Secured Personal Loan - Salaried,Priority,760,43,38,Salaried,60,78.8,,Verified,No,A,Senior management. Income 112000.
SPL-015,CUST-2415,OFF002,Collateral Valuation and Verification,completed,2025-01-09T11:15:00,725000,920000,Property,Secured Personal Loan - Salaried,Priority,760,43,38,Salaried,60,78.8,,Verified,No,A,Property 920000. LTV 78.8%.
SPL-015,CUST-2415,OFF002,Credit Risk Assessment and Scoring,completed,2025-01-09T13:40:00,725000,920000,Property,Secured Personal Loan - Salaried,Priority,760,43,38,Salaried,60,78.8,,Verified,No,A,Risk Grade A. Low risk.
SPL-015,CUST-2415,OFF002,Loan Structuring and Pricing,completed,2025-01-09T14:50:00,725000,920000,Property,Secured Personal Loan - Salaried,Priority,760,43,38,Salaried,60,78.8,,Verified,No,A,60 months. Rate 10.8%. EMI 15800.
SPL-015,CUST-2415,OFF002,Credit Approval (Level 1 - Branch Manager),completed,2025-01-09T15:45:00,725000,920000,Property,Secured Personal Loan - Salaried,Priority,760,43,38,Salaried,60,78.8,,Verified,No,A,Approved within limits.
SPL-015,CUST-2415,OFF002,Legal Security Creation and Registration,completed,2025-01-10T10:50:00,725000,920000,Property,Secured Personal Loan - Salaried,Priority,760,43,38,Salaried,60,78.8,,Verified,No,A,Mortgage registration completed.
SPL-015,CUST-2415,OFF002,EMI Mandate Setup (NACH/Standing Instruction),completed,2025-01-10T12:20:00,725000,920000,Property,Secured Personal Loan - Salaried,Priority,760,43,38,Salaried,60,78.8,Active,Verified,No,A,NACH Active.
SPL-015,CUST-2415,OFF002,Final Pre-Disbursement Quality Check,completed,2025-01-10T13:35:00,725000,920000,Property,Secured Personal Loan - Salaried,Priority,760,43,38,Salaried,60,78.8,Active,Verified,No,A,All conditions verified.
SPL-015,CUST-2415,OFF002,Loan Disbursement,completed,2025-01-10T14:50:00,725000,920000,Property,Secured Personal Loan - Salaried,Priority,760,43,38,Salaried,60,78.8,Active,Verified,No,A,725000 disbursed. Compliant.
SPL-015,CUST-2415,OFF002,Post-Disbursement Documentation,pending,2025-01-10T16:10:00,725000,920000,Property,Secured Personal Loan - Salaried,Priority,760,43,38,Salaried,60,78.8,Active,Verified,No,A,Pending at week end.
SPL-016,CUST-2416,OFF005,Application Received and Registration,completed,2025-01-06T09:03:00,155000,210000,Gold,Secured Personal Loan - Gold Backed,Regular,692,42,35,Self-Employed,60,81.0,,,,B,Step 1 completed.
SPL-016,CUST-2416,OFF005,Initial Screening and Data Capture,completed,2025-01-06T10:03:00,155000,210000,Gold,Secured Personal Loan - Gold Backed,Regular,692,42,35,Self-Employed,60,81.0,,,,B,Step 2 completed.
SPL-016,CUST-2416,OFF005,Customer KYC and AML Verification,completed,2025-01-06T11:03:00,155000,210000,Gold,Secured Personal Loan - Gold Backed,Regular,692,42,35,Self-Employed,60,81.0,,Verified,No,B,Step 3 completed.
SPL-016,CUST-2416,OFF005,Document Collection and Verification,completed,2025-01-06T12:03:00,155000,210000,Gold,Secured Personal Loan - Gold Backed,Regular,692,42,35,Self-Employed,60,81.0,,Verified,No,B,Step 4 completed.
SPL-016,CUST-2416,OFF005,Credit Bureau Check,completed,2025-01-06T13:03:00,155000,210000,Gold,Secured Personal Loan - Gold Backed,Regular,692,42,35,Self-Employed,60,81.0,,Verified,No,B,Step 5 completed.
SPL-016,CUST-2416,OFF005,Income and Employment Verification,completed,2025-01-06T14:03:00,155000,210000,Gold,Secured Personal Loan - Gold Backed,Regular,692,42,35,Self-Employed,60,81.0,,Verified,No,B,Step 6 completed.
SPL-016,CUST-2416,OFF005,Collateral Valuation and Verification,completed,2025-01-06T15:03:00,155000,210000,Gold,Secured Personal Loan - Gold Backed,Regular,692,42,35,Self-Employed,60,81.0,,Verified,No,B,Step 7 completed.
SPL-016,CUST-2416,OFF005,Credit Risk Assessment and Scoring,completed,2025-01-06T09:03:00,155000,210000,Gold,Secured Personal Loan - Gold Backed,Regular,692,42,35,Self-Employed,60,81.0,,Verified,No,B,Step 8 completed.
SPL-016,CUST-2416,OFF005,Loan Structuring and Pricing,completed,2025-01-07T10:03:00,155000,210000,Gold,Secured Personal Loan - Gold Backed,Regular,692,42,35,Self-Employed,60,81.0,,Verified,No,B,Step 9 completed.
SPL-016,CUST-2416,OFF005,Credit Approval (Level 1 - Branch Manager),completed,2025-01-07T11:03:00,155000,210000,Gold,Secured Personal Loan - Gold Backed,Regular,692,42,35,Self-Employed,60,81.0,,Verified,No,B,Step 10 completed.
SPL-016,CUST-2416,OFF005,Legal Security Creation and Registration,completed,2025-01-07T12:03:00,155000,210000,Gold,Secured Personal Loan - Gold Backed,Regular,692,42,35,Self-Employed,60,81.0,,Verified,No,B,Step 11 completed.
SPL-016,CUST-2416,OFF005,EMI Mandate Setup (NACH/Standing Instruction),completed,2025-01-07T13:03:00,155000,210000,Gold,Secured Personal Loan - Gold Backed,Regular,692,42,35,Self-Employed,60,81.0,Active,Verified,No,B,Step 12 completed.
SPL-016,CUST-2416,OFF005,Final Pre-Disbursement Quality Check,completed,2025-01-07T14:03:00,155000,210000,Gold,Secured Personal Loan - Gold Backed,Regular,692,42,35,Self-Employed,60,81.0,Active,Verified,No,B,Step 13 completed.
SPL-016,CUST-2416,OFF005,Loan Disbursement,pending,2025-01-07T15:03:00,155000,210000,Gold,Secured Personal Loan - Gold Backed,Regular,692,42,35,Self-Employed,60,81.0,Active,Verified,No,B,Processing in progress at week end.
SPL-017,CUST-2417,OFF001,Application Received and Registration,completed,2025-01-07T09:16:00,880000,1150000,Property,Secured Personal Loan - Salaried,Regular,715,42,35,Salaried,60,82.0,,,,B,Step 1 completed.
SPL-017,CUST-2417,OFF001,Initial Screening and Data Capture,completed,2025-01-07T10:16:00,880000,1150000,Property,Secured Personal Loan - Salaried,Regular,715,42,35,Salaried,60,82.0,,,,B,Step 2 completed.
SPL-017,CUST-2417,OFF001,Customer KYC and AML Verification,completed,2025-01-07T11:16:00,880000,1150000,Property,Secured Personal Loan - Salaried,Regular,715,42,35,Salaried,60,82.0,,Verified,No,B,Step 3 completed.
SPL-017,CUST-2417,OFF001,Document Collection and Verification,completed,2025-01-07T12:16:00,880000,1150000,Property,Secured Personal Loan - Salaried,Regular,715,42,35,Salaried,60,82.0,,Verified,No,B,Step 4 completed.
SPL-017,CUST-2417,OFF001,Credit Bureau Check,completed,2025-01-07T13:16:00,880000,1150000,Property,Secured Personal Loan - Salaried,Regular,715,42,35,Salaried,60,82.0,,Verified,No,B,Step 5 completed.
SPL-017,CUST-2417,OFF001,Income and Employment Verification,completed,2025-01-07T14:16:00,880000,1150000,Property,Secured Personal Loan - Salaried,Regular,715,42,35,Salaried,60,82.0,,Verified,No,B,Step 6 completed.
SPL-017,CUST-2417,OFF001,Collateral Valuation and Verification,completed,2025-01-07T15:16:00,880000,1150000,Property,Secured Personal Loan - Salaried,Regular,715,42,35,Salaried,60,82.0,,Verified,No,B,Step 7 completed.
SPL-017,CUST-2417,OFF001,Credit Risk Assessment and Scoring,completed,2025-01-07T09:16:00,880000,1150000,Property,Secured Personal Loan - Salaried,Regular,715,42,35,Salaried,60,82.0,,Verified,No,B,Step 8 completed.
SPL-017,CUST-2417,OFF001,Loan Structuring and Pricing,pending,2025-01-08T10:16:00,880000,1150000,Property,Secured Personal Loan - Salaried,Regular,715,42,35,Salaried,60,82.0,,Verified,No,B,Processing in progress at week end.
SPL-018,CUST-2418,OFF003,Application Received and Registration,completed,2025-01-09T09:19:00,560000,720000,Property,Secured Personal Loan - Salaried,Regular,722,42,35,Salaried,60,83.0,,,,B,Step 1 completed.
SPL-018,CUST-2418,OFF003,Initial Screening and Data Capture,completed,2025-01-09T10:19:00,560000,720000,Property,Secured Personal Loan - Salaried,Regular,722,42,35,Salaried,60,83.0,,,,B,Step 2 completed.
SPL-018,CUST-2418,OFF003,Customer KYC and AML Verification,completed,2025-01-09T11:19:00,560000,720000,Property,Secured Personal Loan - Salaried,Regular,722,42,35,Salaried,60,83.0,,Verified,No,B,Step 3 completed.
SPL-018,CUST-2418,OFF003,Document Collection and Verification,completed,2025-01-09T12:19:00,560000,720000,Property,Secured Personal Loan - Salaried,Regular,722,42,35,Salaried,60,83.0,,Verified,No,B,Step 4 completed.
SPL-018,CUST-2418,OFF003,Credit Bureau Check,completed,2025-01-09T13:19:00,560000,720000,Property,Secured Personal Loan - Salaried,Regular,722,42,35,Salaried,60,83.0,,Verified,No,B,Step 5 completed.
SPL-018,CUST-2418,OFF003,Income and Employment Verification,completed,2025-01-09T14:19:00,560000,720000,Property,Secured Personal Loan - Salaried,Regular,722,42,35,Salaried,60,83.0,,Verified,No,B,Step 6 completed.
SPL-018,CUST-2418,OFF003,Collateral Valuation and Verification,completed,2025-01-09T15:19:00,560000,720000,Property,Secured Personal Loan - Salaried,Regular,722,42,35,Salaried,60,83.0,,Verified,No,B,Step 7 completed.
SPL-018,CUST-2418,OFF003,Credit Risk Assessment and Scoring,pending,2025-01-09T09:19:00,560000,720000,Property,Secured Personal Loan - Salaried,Regular,722,42,35,Salaried,60,83.0,,Verified,No,B,Officer goes on leave Jan 8-9
SPL-019,CUST-2419,OFF002,Application Received and Registration,completed,2025-01-10T09:22:00,420000,550000,Property,Secured Personal Loan - Salaried,Regular,738,42,35,Salaried,60,84.0,,,,B,Step 1 completed.
SPL-019,CUST-2419,OFF002,Initial Screening and Data Capture,completed,2025-01-10T10:22:00,420000,550000,Property,Secured Personal Loan - Salaried,Regular,738,42,35,Salaried,60,84.0,,,,B,Step 2 completed.
SPL-019,CUST-2419,OFF002,Customer KYC and AML Verification,completed,2025-01-10T11:22:00,420000,550000,Property,Secured Personal Loan - Salaried,Regular,738,42,35,Salaried,60,84.0,,Verified,No,B,Step 3 completed.
SPL-019,CUST-2419,OFF002,Document Collection and Verification,completed,2025-01-10T12:22:00,420000,550000,Property,Secured Personal Loan - Salaried,Regular,738,42,35,Salaried,60,84.0,,Verified,No,B,Step 4 completed.
SPL-019,CUST-2419,OFF002,Credit Bureau Check,completed,2025-01-10T13:22:00,420000,550000,Property,Secured Personal Loan - Salaried,Regular,738,42,35,Salaried,60,84.0,,Verified,No,B,Step 5 completed.
SPL-019,CUST-2419,OFF002,Income and Employment Verification,completed,2025-01-10T14:22:00,420000,550000,Property,Secured Personal Loan - Salaried,Regular,738,42,35,Salaried,60,84.0,,Verified,No,B,Step 6 completed.
SPL-019,CUST-2419,OFF002,Collateral Valuation and Verification,pending,2025-01-10T15:22:00,420000,550000,Property,Secured Personal Loan - Salaried,Regular,738,42,35,Salaried,60,84.0,,Verified,No,B,Processing in progress at week end.
SPL-020,CUST-2420,OFF005,Application Received and Registration,completed,2025-01-06T09:25:00,265000,340000,Property,Secured Personal Loan - Salaried,Regular,698,42,35,Salaried,60,75.0,,,,B,Step 1 completed.
SPL-020,CUST-2420,OFF005,Initial Screening and Data Capture,completed,2025-01-06T10:25:00,265000,340000,Property,Secured Personal Loan - Salaried,Regular,698,42,35,Salaried,60,75.0,,,,B,Step 2 completed.
SPL-020,CUST-2420,OFF005,Customer KYC and AML Verification,completed,2025-01-06T11:25:00,265000,340000,Property,Secured Personal Loan - Salaried,Regular,698,42,35,Salaried,60,75.0,,Verified,No,B,Step 3 completed.
SPL-020,CUST-2420,OFF005,Document Collection and Verification,completed,2025-01-06T12:25:00,265000,340000,Property,Secured Personal Loan - Salaried,Regular,698,42,35,Salaried,60,75.0,,Verified,No,B,Step 4 completed.
SPL-020,CUST-2420,OFF005,Credit Bureau Check,completed,2025-01-06T13:25:00,265000,340000,Property,Secured Personal Loan - Salaried,Regular,698,42,35,Salaried,60,75.0,,Verified,No,B,Step 5 completed.
SPL-020,CUST-2420,OFF005,Income and Employment Verification,completed,2025-01-06T14:25:00,265000,340000,Property,Secured Personal Loan - Salaried,Regular,698,42,35,Salaried,60,75.0,,Verified,No,B,Step 6 completed.
SPL-020,CUST-2420,OFF005,Collateral Valuation and Verification,completed,2025-01-06T15:25:00,265000,340000,Property,Secured Personal Loan - Salaried,Regular,698,42,35,Salaried,60,75.0,,Verified,No,B,Step 7 completed.
SPL-020,CUST-2420,OFF005,Credit Risk Assessment and Scoring,completed,2025-01-06T09:25:00,265000,340000,Property,Secured Personal Loan - Salaried,Regular,698,42,35,Salaried,60,75.0,,Verified,No,B,Step 8 completed.
SPL-020,CUST-2420,OFF005,Loan Structuring and Pricing,completed,2025-01-07T10:25:00,265000,340000,Property,Secured Personal Loan - Salaried,Regular,698,42,35,Salaried,60,75.0,,Verified,No,B,Step 9 completed.
SPL-020,CUST-2420,OFF005,Credit Approval (Level 1 - Branch Manager),pending,2025-01-07T11:25:00,265000,340000,Property,Secured Personal Loan - Salaried,Regular,698,42,35,Salaried,60,75.0,,Verified,No,B,Processing in progress at week end.
SPL-021,CUST-2421,OFF001,Application Received and Registration,completed,2025-01-07T09:28:00,1150000,1450000,Property,Secured Personal Loan - Salaried,Regular,748,42,35,Salaried,60,76.0,,,,A,Step 1 completed.
SPL-021,CUST-2421,OFF001,Initial Screening and Data Capture,completed,2025-01-07T10:28:00,1150000,1450000,Property,Secured Personal Loan - Salaried,Regular,748,42,35,Salaried,60,76.0,,,,A,Step 2 completed.
SPL-021,CUST-2421,OFF001,Customer KYC and AML Verification,completed,2025-01-07T11:28:00,1150000,1450000,Property,Secured Personal Loan - Salaried,Regular,748,42,35,Salaried,60,76.0,,Verified,No,A,Step 3 completed.
SPL-021,CUST-2421,OFF001,Document Collection and Verification,completed,2025-01-07T12:28:00,1150000,1450000,Property,Secured Personal Loan - Salaried,Regular,748,42,35,Salaried,60,76.0,,Verified,No,A,Step 4 completed.
SPL-021,CUST-2421,OFF001,Credit Bureau Check,completed,2025-01-07T13:28:00,1150000,1450000,Property,Secured Personal Loan - Salaried,Regular,748,42,35,Salaried,60,76.0,,Verified,No,A,Step 5 completed.
SPL-021,CUST-2421,OFF001,Income and Employment Verification,completed,2025-01-07T14:28:00,1150000,1450000,Property,Secured Personal Loan - Salaried,Regular,748,42,35,Salaried,60,76.0,,Verified,No,A,Step 6 completed.
SPL-021,CUST-2421,OFF001,Collateral Valuation and Verification,completed,2025-01-07T15:28:00,1150000,1450000,Property,Secured Personal Loan - Salaried,Regular,748,42,35,Salaried,60,76.0,,Verified,No,A,Step 7 completed.
SPL-021,CUST-2421,OFF001,Credit Risk Assessment and Scoring,completed,2025-01-07T09:28:00,1150000,1450000,Property,Secured Personal Loan - Salaried,Regular,748,42,35,Salaried,60,76.0,,Verified,No,A,Step 8 completed.
SPL-021,CUST-2421,OFF001,Loan Structuring and Pricing,completed,2025-01-08T10:28:00,1150000,1450000,Property,Secured Personal Loan - Salaried,Regular,748,42,35,Salaried,60,76.0,,Verified,No,A,Step 9 completed.
SPL-021,CUST-2421,OFF001,Credit Approval (Level 1 - Branch Manager),completed,2025-01-08T11:28:00,1150000,1450000,Property,Secured Personal Loan - Salaried,Regular,748,42,35,Salaried,60,76.0,,Verified,No,A,Step 10 completed.
SPL-021,CUST-2421,OFF001,Legal Security Creation and Registration,pending,2025-01-08T12:28:00,1150000,1450000,Property,Secured Personal Loan - Salaried,Regular,748,42,35,Salaried,60,76.0,,Verified,No,A,Processing in progress at week end.
SPL-022,CUST-2422,OFF004,Application Received and Registration,completed,2025-01-09T09:31:00,980000,1250000,Property,Secured Personal Loan - Salaried,Regular,670,42,35,Salaried,60,77.0,,,,C,Step 1 completed.
SPL-022,CUST-2422,OFF004,Initial Screening and Data Capture,completed,2025-01-09T10:31:00,980000,1250000,Property,Secured Personal Loan - Salaried,Regular,670,42,35,Salaried,60,77.0,,,,C,Step 2 completed.
SPL-022,CUST-2422,OFF004,Customer KYC and AML Verification,completed,2025-01-09T11:31:00,980000,1250000,Property,Secured Personal Loan - Salaried,Regular,670,42,35,Salaried,60,77.0,,Verified,No,C,Step 3 completed.
SPL-022,CUST-2422,OFF004,Document Collection and Verification,completed,2025-01-09T12:31:00,980000,1250000,Property,Secured Personal Loan - Salaried,Regular,670,42,35,Salaried,60,77.0,,Verified,No,C,Step 4 completed.
SPL-022,CUST-2422,OFF004,Credit Bureau Check,completed,2025-01-09T13:31:00,980000,1250000,Property,Secured Personal Loan - Salaried,Regular,670,42,35,Salaried,60,77.0,,Verified,No,C,Step 5 completed.
SPL-022,CUST-2422,OFF004,Income and Employment Verification,completed,2025-01-09T14:31:00,980000,1250000,Property,Secured Personal Loan - Salaried,Regular,670,42,35,Salaried,60,77.0,,Verified,No,C,Step 6 completed.
SPL-022,CUST-2422,OFF004,Collateral Valuation and Verification,completed,2025-01-09T15:31:00,980000,1250000,Property,Secured Personal Loan - Salaried,Regular,670,42,35,Salaried,60,77.0,,Verified,No,C,Step 7 completed.
SPL-022,CUST-2422,OFF004,Credit Risk Assessment and Scoring,completed,2025-01-09T09:31:00,980000,1250000,Property,Secured Personal Loan - Salaried,Regular,670,42,35,Salaried,60,77.0,,Verified,No,C,Step 8 completed.
SPL-022,CUST-2422,OFF004,Loan Structuring and Pricing,pending,2025-01-10T10:31:00,980000,1250000,Property,Secured Personal Loan - Salaried,Regular,670,42,35,Salaried,60,77.0,,Verified,No,C,Processing in progress at week end.
SPL-023,CUST-2423,OFF002,Application Received and Registration,completed,2025-01-10T09:34:00,395000,520000,Property,Secured Personal Loan - Salaried,Regular,725,42,35,Salaried,60,78.0,,,,B,Step 1 completed.
SPL-023,CUST-2423,OFF002,Initial Screening and Data Capture,completed,2025-01-10T10:34:00,395000,520000,Property,Secured Personal Loan - Salaried,Regular,725,42,35,Salaried,60,78.0,,,,B,Step 2 completed.
SPL-023,CUST-2423,OFF002,Customer KYC and AML Verification,completed,2025-01-10T11:34:00,395000,520000,Property,Secured Personal Loan - Salaried,Regular,725,42,35,Salaried,60,78.0,,Verified,No,B,Step 3 completed.
SPL-023,CUST-2423,OFF002,Document Collection and Verification,completed,2025-01-10T12:34:00,395000,520000,Property,Secured Personal Loan - Salaried,Regular,725,42,35,Salaried,60,78.0,,Verified,No,B,Step 4 completed.
SPL-023,CUST-2423,OFF002,Credit Bureau Check,completed,2025-01-10T13:34:00,395000,520000,Property,Secured Personal Loan - Salaried,Regular,725,42,35,Salaried,60,78.0,,Verified,No,B,Step 5 completed.
SPL-023,CUST-2423,OFF002,Income and Employment Verification,pending,2025-01-10T14:34:00,395000,520000,Property,Secured Personal Loan - Salaried,Regular,725,42,35,Salaried,60,78.0,,Verified,No,B,Processing in progress at week end.
SPL-024,CUST-2424,OFF003,Application Received and Registration,completed,2025-01-06T09:37:00,640000,820000,Property,Secured Personal Loan - Salaried,Regular,712,42,35,Salaried,60,79.0,,,,B,Step 1 completed.
SPL-024,CUST-2424,OFF003,Initial Screening and Data Capture,completed,2025-01-06T10:37:00,640000,820000,Property,Secured Personal Loan - Salaried,Regular,712,42,35,Salaried,60,79.0,,,,B,Step 2 completed.
SPL-024,CUST-2424,OFF003,Customer KYC and AML Verification,completed,2025-01-06T11:37:00,640000,820000,Property,Secured Personal Loan - Salaried,Regular,712,42,35,Salaried,60,79.0,,Verified,No,B,Step 3 completed.
